#Chr 	 Coordinate 	 Replication Timing
14	91900000	0.706709957
14	92100000	0.715800866
14	92300000	0.715800866
14	92500000	0.700649351
14	92700000	0.806709957
14	92900000	0.830952381
14	93100000	0.800649351
14	93300000	0.800649351
14	93500000	0.717821068
14	93700000	0.676695527
14	93900000	0.685786436
14	94100000	0.746392496
14	94300000	0.515367965
14	94500000	0.369805195
14	94700000	0.181926407
14	94900000	0.16475469
14	95100000	0.182936508
14	95300000	0.235714286
14	95500000	0.218542569
14	95700000	0.19505772
14	95900000	0.159704185
14	96100000	0.139502165
14	96300000	0.093903319
14	96500000	0.075721501
14	96700000	0.032178932
14	96900000	0.009090909
14	97100000	0
14	97300000	0
14	97500000	0
14	97700000	0
14	97900000	0
14	98100000	0
14	98300000	0
14	98500000	0
14	98700000	0
14	98900000	0.028282828
14	99100000	0.157287157
14	99300000	0.287806638
14	99500000	0.731818182
14	99700000	0.878787879
14	99900000	0.924242424
14	100100000	0.924242424
14	100300000	0.924242424
14	100500000	0.716666667
14	100700000	0.588023088
14	100900000	0.547619048
14	101100000	0.538528139
14	101300000	0.588023088
14	101500000	0.867171717
14	101700000	0.897727273
14	101900000	0.924242424
14	102100000	0.924242424
14	102300000	0.924242424
14	102500000	0.924242424
14	102700000	0.924242424
14	102900000	0.924242424
14	103100000	0.924242424
14	103300000	0.924242424
14	103500000	0.909090909
14	103700000	0.909090909
14	103900000	0.909090909
14	104100000	0.538636364
14	104300000	0.517171717
14	104500000	0.517171717
14	104700000	0.517171717
14	104900000	0.517171717
14	105100000	0.503030303
14	105300000	0.493939394
14	105500000	0.493939394
14	105700000	0.493939394
14	105900000	0.484848485
14	106100000	0.464646465
14	106300000	0.464646465
14	106500000	0.464646465
14	106700000	0.464646465
14	106900000	0.464646465
15	22700000	0.193903319
15	22900000	0.173448773
15	23100000	0.173448773
15	23300000	0.026515152
15	23500000	0.025252525
15	23700000	0.01010101
15	23900000	0.01010101
15	24100000	0.01010101
15	24300000	0.01010101
15	24500000	0.01010101
15	24700000	0.01010101
15	24900000	0.019191919
15	25100000	0.01010101
15	25300000	0.04040404
15	25500000	0.184307359
15	25700000	0.125865801
15	25900000	0.141017316
15	26100000	0.077020202
15	26300000	0.021464646
15	26500000	0.021464646
15	26700000	0
15	26900000	0
15	27100000	0
15	27300000	0
15	27500000	0
15	27700000	0
15	27900000	0.1
15	28100000	0.1
15	28300000	0.1
15	28500000	0.1
15	28700000	0.1
15	28900000	0.1
15	29100000	0.190909091
15	29300000	0.206060606
15	29500000	0.322330447
15	29700000	0.501479076
15	29900000	0.623917749
15	30100000	0.623917749
15	30300000	0.611471861
15	30500000	0.611471861
15	30700000	0.611471861
15	30900000	0.541991342
15	31100000	0.316378066
15	31300000	0.232575758
15	31500000	0.187121212
15	31700000	0.187121212
15	31900000	0.235606061
15	32100000	0.47507215
15	32300000	0.846428571
15	32500000	0.846428571
15	32700000	0.901911977
15	32900000	0.990909091
15	33100000	0.981818182
15	33300000	0.89963925
15	33500000	0.648160173
15	33700000	0.749675325
15	33900000	0.962770563
15	34100000	0.953679654
15	34300000	0.942316017
15	34500000	0.951406926
15	34700000	0.915800866
15	34900000	0.809379509
15	35100000	0.69527417
15	35300000	0.696897547
15	35500000	0.702958153
15	35700000	0.636291486
15	35900000	0.455663781
15	36100000	0.410209235
15	36300000	0.451875902
15	36500000	0.481421356
15	36700000	0.553499278
15	36900000	0.570382395
15	37100000	0.473845599
15	37300000	0.418290043
15	37500000	0.345707071
15	37700000	0.35479798
15	37900000	0.417784993
15	38100000	0.504617605
15	38300000	0.494660895
15	38500000	0.529004329
15	38700000	0.711652237
15	38900000	0.945454545
15	39100000	0.984848485
15	39300000	1
15	39500000	1
15	39700000	1
15	39900000	1
15	40100000	1
15	40300000	1
15	40500000	1
15	40700000	1
15	40900000	1
15	41100000	1
15	41300000	1
15	41500000	1
15	41700000	1
15	41900000	0.988636364
15	42100000	1
15	42300000	1
15	42500000	1
15	42700000	1
15	42900000	1
15	43100000	1
15	43300000	1
15	43500000	1
15	43700000	1
15	43900000	1
15	44100000	1
15	44300000	0.984848485
15	44500000	0.973484848
15	44700000	0.922979798
15	44900000	0.887037037
15	45100000	0.662012987
15	45300000	0.631457431
15	45500000	0.669227994
15	45700000	0.611544012
15	45900000	0.387337662
15	46100000	0.176010101
15	46300000	0.045454545
15	46500000	0
15	46700000	0
15	46900000	0.055555556
15	47100000	0.045454545
15	47300000	0.045454545
15	47500000	0.045454545
15	47700000	0.11010101
15	47900000	0.488816739
15	48100000	0.864790765
15	48300000	1
15	48500000	1
15	48700000	1
15	48900000	1
15	49100000	1
15	49300000	0.958333333
15	49500000	0.833982684
15	49700000	0.781349206
15	49900000	0.756998557
15	50100000	0.861760462
15	50300000	0.871861472
15	50500000	0.871861472
15	50700000	0.956709957
15	50900000	1
15	51100000	1
15	51300000	1
15	51500000	1
15	51700000	1
15	51900000	1
15	52100000	1
15	52300000	1
15	52500000	0.955844156
15	52700000	0.724025974
15	52900000	0.480122655
15	53100000	0.282936508
15	53300000	0.058441558
15	53500000	0
15	53700000	0
15	53900000	0
15	54100000	0
15	54300000	0
15	54500000	0.024242424
15	54700000	0.174747475
15	54900000	0.48030303
15	55100000	0.810786436
15	55300000	0.928318903
15	55500000	0.969444444
15	55700000	0.990909091
15	55900000	0.990909091
15	56100000	1
15	56300000	1
15	56500000	1
15	56700000	1
15	56900000	0.984848485
15	57100000	0.984848485
15	57300000	0.984848485
15	57500000	0.984848485
15	57700000	0.883838384
15	57900000	0.756240981
15	58100000	0.555663781
15	58300000	0.636904762
15	58500000	0.722871573
15	58700000	0.860497835
15	58900000	0.928030303
15	59100000	0.954545455
15	59300000	0.954545455
15	59500000	0.925
15	59700000	0.851406926
15	59900000	0.805952381
15	60100000	0.839285714
15	60300000	0.920093795
15	60500000	0.865548341
15	60700000	0.56468254
15	60900000	0.459379509
15	61100000	0.264718615
15	61300000	0.189393939
15	61500000	0.174747475
15	61700000	0.192929293
15	61900000	0.301587302
15	62100000	0.681854257
15	62300000	0.857467532
15	62500000	0.981818182
15	62700000	1
15	62900000	1
15	63100000	1
15	63300000	1
15	63500000	1
15	63700000	1
15	63900000	1
15	64100000	1
15	64300000	1
15	64500000	1
15	64700000	1
15	64900000	1
15	65100000	1
15	65300000	1
15	65500000	1
15	65700000	1
15	65900000	1
15	66100000	1
15	66300000	1
15	66500000	1
15	66700000	1
15	66900000	1
15	67100000	1
15	67300000	1
15	67500000	1
15	67700000	1
15	67900000	1
15	68100000	1
15	68300000	1
15	68500000	1
15	68700000	1
15	68900000	1
15	69100000	1
15	69300000	1
15	69500000	0.973484848
15	69700000	0.931060606
15	69900000	0.779545455
15	70100000	0.788636364
15	70300000	0.943181818
15	70500000	0.988636364
15	70700000	1
15	70900000	1
15	71100000	1
15	71300000	1
15	71500000	1
15	71700000	1
15	71900000	1
15	72100000	1
15	72300000	0.988636364
15	72500000	0.962121212
15	72700000	0.940656566
15	72900000	0.845598846
15	73100000	0.818326118
15	73300000	0.724891775
15	73500000	0.81984127
15	73700000	0.851010101
15	73900000	0.953282828
15	74100000	0.968434343
15	74300000	0.968434343
15	74500000	0.97979798
15	74700000	0.98989899
15	74900000	0.98989899
15	75100000	0.98989899
15	75300000	0.98989899
15	75500000	0.98989899
15	75700000	0.98989899
15	75900000	1
15	76100000	0.988636364
15	76300000	0.988636364
15	76500000	0.988636364
15	76700000	1
15	76900000	1
15	77100000	0.990909091
15	77300000	0.990909091
15	77500000	0.980808081
15	77700000	0.980808081
15	77900000	0.980808081
15	78100000	0.969444444
15	78300000	0.969444444
15	78500000	0.954292929
15	78700000	0.954292929
15	78900000	0.939141414
15	79100000	0.905699856
15	79300000	0.896608947
15	79500000	0.888528139
15	79700000	0.860497835
15	79900000	0.860497835
15	80100000	0.873484848
15	80300000	0.873484848
15	80500000	0.827669553
15	80700000	0.798124098
15	80900000	0.811111111
15	81100000	0.816161616
15	81300000	0.744733045
15	81500000	0.767821068
15	81700000	0.800649351
15	81900000	0.912012987
15	82100000	0.966558442
15	82300000	0.987012987
15	82500000	0.987012987
15	82700000	0.987012987
15	82900000	0.896103896
15	83100000	0.896103896
15	83300000	0.9
15	83500000	0.80530303
15	83700000	0.820454545
15	83900000	0.820454545
15	84100000	0.877272727
15	84300000	0.975
15	84500000	0.977272727
15	84700000	0.988636364
15	84900000	1
15	85100000	1
15	85300000	1
15	85500000	0.877272727
15	85700000	0.778787879
15	85900000	0.646536797
15	86100000	0.41540404
15	86300000	0.238636364
15	86500000	0.256818182
15	86700000	0.329545455
15	86900000	0.451370851
15	87100000	0.451370851
15	87300000	0.577994228
15	87500000	0.581890332
15	87700000	0.570526696
15	87900000	0.40036075
15	88100000	0.26489899
15	88300000	0.443939394
15	88500000	0.554004329
15	88700000	0.673304473
15	88900000	0.808838384
15	89100000	0.960353535
15	89300000	0.960353535
15	89500000	0.960353535
15	89700000	0.971717172
15	89900000	0.971717172
15	90100000	0.971717172
15	90300000	0.971717172
15	90500000	0.971717172
15	90700000	0.971717172
15	90900000	0.962626263
15	91100000	0.886868687
15	91300000	0.606493506
15	91500000	0.479112554
15	91700000	0.103391053
15	91900000	0.060858586
15	92100000	0.069949495
15	92300000	0.126226551
15	92500000	0.355627706
15	92700000	0.667460317
15	92900000	0.906060606
15	93100000	0.434163059
15	93300000	0.077777778
15	93500000	0.04040404
15	93700000	0.01010101
15	93900000	0
15	94100000	0
15	94300000	0
15	94500000	0.018181818
15	94700000	0.118181818
15	94900000	0.231565657
15	95100000	0.079906205
15	95300000	0.018181818
15	95500000	0.018181818
15	95700000	0.018181818
15	95900000	0.127994228
15	96100000	0.382756133
15	96300000	0.360678211
15	96500000	0.218434343
15	96700000	0.093939394
15	96900000	0.048484848
15	97100000	0
15	97300000	0
15	97500000	0
15	97700000	0.012987013
15	97900000	0
15	98100000	0
15	98300000	0.060714286
15	98500000	0.171789322
15	98700000	0.418362193
15	98900000	0.644733045
15	99100000	0.768326118
15	99300000	0.873484848
15	99500000	0.975757576
15	99700000	0.863383838
15	99900000	0.57463925
15	100100000	0.41002886
15	100300000	0.529220779
15	100500000	0.696356421
15	100700000	0.840656566
15	100900000	0.941666667
15	101100000	0.953030303
15	101300000	0.937878788
15	101500000	0.937878788
15	101700000	0.937878788
16	100000	0.422763348
16	300000	0.407611833
16	500000	0.383261183
16	700000	0.383261183
16	900000	0.383261183
16	1100000	0.392352092
16	1300000	0.392352092
16	1500000	0.392352092
16	1700000	0.392352092
16	1900000	0.410533911
16	2100000	0.425685426
16	2300000	0.425685426
16	2500000	0.51984127
16	2700000	0.531204906
16	2900000	0.621356421
16	3100000	0.63044733
16	3300000	0.678932179
16	3500000	0.782215007
16	3700000	0.782215007
16	3900000	0.795743146
16	4100000	0.786652237
16	4300000	0.760137085
16	4500000	0.584018759
16	4700000	0.571031746
16	4900000	0.555880231
16	5100000	0.568867244
16	5300000	0.419155844
16	5500000	0.232178932
16	5700000	0.061471861
16	5900000	0.018181818
16	6100000	0.018181818
16	6300000	0.018181818
16	6500000	0.018181818
16	6700000	0.018181818
16	6900000	0.018181818
16	7100000	0.018181818
16	7300000	0.018181818
16	7500000	0.018181818
16	7700000	0.018181818
16	7900000	0.018181818
16	8100000	0.031168831
16	8300000	0.126118326
16	8500000	0.514357864
16	8700000	0.769733045
16	8900000	0.799134199
16	9100000	0.829689755
16	9300000	0.83474026
16	9500000	0.649062049
16	9700000	0.649062049
16	9900000	0.662049062
16	10100000	0.662049062
16	10300000	0.68023088
16	10500000	0.704473304
16	10700000	0.759379509
16	10900000	0.874891775
16	11100000	0.874891775
16	11300000	0.874891775
16	11500000	0.893073593
16	11700000	0.862265512
16	11900000	0.813924964
16	12100000	0.740945166
16	12300000	0.488852814
16	12500000	0.339249639
16	12700000	0.283694084
16	12900000	0.18975469
16	13100000	0.18975469
16	13300000	0.201118326
16	13500000	0.211219336
16	13700000	0.397077922
16	13900000	0.613600289
16	14100000	0.787409812
16	14300000	0.856457431
16	14500000	0.901911977
16	14700000	0.901911977
16	14900000	0.901911977
16	15100000	0.901911977
16	15300000	0.913275613
16	15500000	0.913275613
16	15700000	0.874891775
16	15900000	0.802669553
16	16100000	0.518722944
16	16300000	0.416233766
16	16500000	0.416233766
16	16700000	0.38546176
16	16900000	0.337734488
16	17100000	0.288997114
16	17300000	0.177633478
16	17500000	0.129292929
16	17700000	0.147474747
16	17900000	0.20515873
16	18100000	0.327344877
16	18300000	0.475277778
16	18500000	0.475277778
16	18700000	0.475277778
16	18900000	0.566847042
16	19100000	0.588311688
16	19300000	0.617604618
16	19500000	0.56497114
16	19700000	0.533658009
16	19900000	0.534920635
16	20100000	0.486435786
16	20300000	0.436435786
16	20500000	0.409163059
16	20700000	0.512445887
16	20900000	0.800649351
16	21100000	0.852020202
16	21300000	0.912626263
16	21500000	0.912626263
16	21700000	0.901262626
16	21900000	0.886111111
16	22100000	0.886111111
16	22300000	0.852020202
16	22500000	0.873484848
16	22700000	0.877272727
16	22900000	0.853030303
16	23100000	0.853030303
16	23300000	0.797474747
16	23500000	0.797474747
16	23700000	0.807575758
16	23900000	0.822727273
16	24100000	0.843939394
16	24300000	0.924242424
16	24500000	0.984848485
16	24700000	1
16	24900000	1
16	25100000	0.988636364
16	25300000	0.862012987
16	25500000	0.645634921
16	25700000	0.476731602
16	25900000	0.400108225
16	26100000	0.35465368
16	26300000	0.363744589
16	26500000	0.375108225
16	26700000	0.513492063
16	26900000	0.74534632
16	27100000	0.817929293
16	27300000	0.829292929
16	27500000	0.829292929
16	27700000	0.829292929
16	27900000	0.840656566
16	28100000	0.855808081
16	28300000	0.855808081
16	28500000	0.855808081
16	28700000	0.855808081
16	28900000	0.855808081
16	29100000	0.855808081
16	29300000	0.855808081
16	29500000	0.855808081
16	29700000	0.855808081
16	29900000	0.855808081
16	30100000	0.855808081
16	30300000	0.855808081
16	30500000	0.855808081
16	30700000	0.855808081
16	30900000	0.855808081
16	31100000	0.855808081
16	31300000	0.842821068
16	31500000	0.810642136
16	31700000	0.401984127
16	31900000	0.331421356
16	32100000	0.095679012
16	32300000	0.095679012
16	32500000	0.095679012
16	32700000	0.095679012
16	32900000	0.095679012
16	33100000	0.095679012
16	33300000	0.095679012
16	33500000	0.095679012
16	33700000	0.095679012
16	33900000	0.095679012
16	34100000	0.095679012
16	34300000	0.095679012
16	34500000	0.095679012
16	34700000	0.072727273
16	34900000	0.072727273
16	35100000	0.072727273
16	35300000	0.072727273
16	35500000	0.072727273
16	35700000	0.072727273
16	35900000	0.129545455
16	36100000	0.331818182
16	36300000	0.331818182
16	36500000	0.331818182
16	36700000	0.331818182
16	36900000	0.331818182
16	37100000	0.331818182
16	37300000	0.331818182
16	37500000	0.331818182
16	37700000	0.331818182
16	37900000	0.331818182
16	38100000	0.331818182
16	38300000	0.331818182
16	38500000	0.331818182
16	38700000	0.331818182
16	38900000	0.331818182
16	39100000	0.331818182
16	39300000	0.331818182
16	39500000	0.331818182
16	39700000	0.331818182
16	39900000	0.331818182
16	40100000	0.331818182
16	40300000	0.331818182
16	40500000	0.331818182
16	40700000	0.331818182
16	40900000	0.331818182
16	41100000	0.331818182
16	41300000	0.331818182
16	41500000	0.331818182
16	41700000	0.331818182
16	41900000	0.331818182
16	42100000	0.331818182
16	42300000	0.331818182
16	42500000	0.331818182
16	42700000	0.331818182
16	42900000	0.331818182
16	43100000	0.331818182
16	43300000	0.331818182
16	43500000	0.331818182
16	43700000	0.331818182
16	43900000	0.331818182
16	44100000	0.331818182
16	44300000	0.331818182
16	44500000	0.331818182
16	44700000	0.331818182
16	44900000	0.331818182
16	45100000	0.331818182
